id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state,AUTO_UNIQUE_ID_2020-12-07_17tonksmigmailcom_OC_Housing,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4,ComputedAPN
7039262822,https://orangecounty.craigslist.org/apa/d/costa-mesa-2-bedroom-apartment/7039262822.html,orange county,https://orangecounty.craigslist.org,2400,apartment,942,2,1.5,0,0,0,0,0,0,w/d hookups,detached garage,https://images.craigslist.org/00101_aEELPBSGKr6_600x450.jpg,"151 Rochester Street, Apt. B, Eastside Costa Mesa, CA 92627.   LOW RENT $2,400 or Best Offer. LOW Security Deposit $1,500. 1 year lease then converts month-to-month agreement.  *** (please read) RENTAL POLICY REQUIREMENTS *** Max 2 People Only.   No Pets",33.6384,-117.919,ca,1465,1,1499.9838,,AggieReverseGeocoder,,4.01,135 ROCHESTER ST,COSTA MESA,CA,92627,,6941739
7041599098,https://orangecounty.craigslist.org/apa/d/huntington-beach-model-perfect-single/7041599098.html,orange county,https://orangecounty.craigslist.org,1575,house,1275,2,2,0,0,1,0,0,0,,,https://images.craigslist.org/00808_lgbJTbT6RnW_600x450.jpg,"Model perfect single level house with no association on the most peaceful private end of cul-de-sac lot in Whaler's Cove. Little over a mile to the beach, Pacific City, downtown. Ocean breezes. Filled with natural light from all its windows, 15 ft vaulted",33.6773,-118.005,ca,1466,1,0,,AggieReverseGeocoder,,4.01,1905 MAIN ST,HUNTINGTON BEACH,CA,92648,,16393962
7040365363,https://orangecounty.craigslist.org/apa/d/costa-mesa-upgraded-suite-disposal/7040365363.html,orange county,https://orangecounty.craigslist.org,1995,apartment,700,2,1,1,1,1,1,0,0,laundry on site,off-street parking,https://images.craigslist.org/00707_ffs2HXaRKYm_600x450.jpg,"Welcome to Apex Apartment HomesLive like you want.Ã‚Â  Our community is all about palm trees, sunshine, a glistening pool, and a relaxed coastal vibe.Ã‚Â  At Apex, we offer newly remodeled one & two-bedroom apartment homes in a variety of floorplans, with",33.6561,-117.921,ca,1467,1,0,,AggieReverseGeocoder,,4.01,2248 MINER ST,COSTA MESA,CA,92627,,16246691
7037163705,https://orangecounty.craigslist.org/apa/d/fullerton-1-bed-1-bath-business-center/7037163705.html,orange county,https://orangecounty.craigslist.org,2500,apartment,896,1,1,0,0,1,0,0,0,,,https://images.craigslist.org/00w0w_hidnHOLoMbi_600x450.jpg,"Find the Perfect Apartment Home This gorgeous community of apartments features one, one plus loft, and two bedroom floor plans with gourmet kitchens and a private patio/balcony. Spend a peaceful and relaxing afternoon in the heated swimming pool and spa,",33.8979,-117.884,ca,1468,1,0,,AggieReverseGeocoder,,4.01,2610 ASSOCIATED RD,FULLERTON,CA,92835,,13237559
7041534923,https://orangecounty.craigslist.org/apa/d/moreno-valley-cooler-weather-hotter/7041534923.html,orange county,https://orangecounty.craigslist.org,1695,apartment,905,2,2,1,1,1,0,0,0,w/d hookups,carport,https://images.craigslist.org/00000_gPgttdpgxhP_600x450.jpg,An exceptional living experience awaits you at Highland Meadows. Enjoy our well designed one- and two-bedroom apartment homes with dual patios or balconies each with master suite access with spectacular views of the surrounding foothills and mountains. Am,33.9454,-117.262,ca,1469,1,0,,AggieReverseGeocoder,,4.01,12068 Coachman Ln,Highgrove,CA,92557,6912,291331005
7034111364,https://orangecounty.craigslist.org/apa/d/orange-2-bed-2-bath-on-site-maintenance/7034111364.html,orange county,https://orangecounty.craigslist.org,1960,apartment,1000,2,2,0,0,1,0,0,0,,,https://images.craigslist.org/00c0c_gUtsmdmhSDd_600x450.jpg,"Welcome Home to Orange Grove Orange Grove is a gorgeous apartment community that offers everything from great amenities and the ideal location, to beautiful interiors with convenient features. YouÃ¢Â€Â™ll be centrally located in Garden Grove and just seco",33.7787,-117.897,ca,1470,1,0,,AggieReverseGeocoder,,4.01,601 S LEWIS ST,Orange,CA,92840,,3179873
7049538501,https://orangecounty.craigslist.org/apa/d/capistrano-beach-3-bedroom-15-bath/7049538501.html,orange county,https://orangecounty.craigslist.org,1000,condo,2451,3,2,1,1,1,0,0,0,,,https://images.craigslist.org/00X0X_4v582Kxuj0B_600x450.jpg,"Every amenity imaginable in almost new custom detailed Ramble home across from Longmeadow Recreation area. Outstanding kitchen with complex butler's pantry, breakfast region.Two story great room with rock fireplace. Formal dining room , study, casual fami",33.46,-117.663,ca,1471,1,953.1543,,AggieReverseGeocoder,,4.01,26755 AVENIDA LAS PALMAS,DANA POINT,CA,92624,,6980193
7043638863,https://orangecounty.craigslist.org/apa/d/san-bernardino-refrigerator-disposal/7043638863.html,orange county,https://orangecounty.craigslist.org,1310,apartment,610,1,1,0,0,1,0,0,0,,,https://images.craigslist.org/00H0H_g8zkENNjprp_600x450.jpg,"Ascot Park Apartments is located at 1422 E 9th Street San Bernardino, CA and is managed by SoCal Pacific Management, a reputable property management company with verified listings on RENTCafe. Ascot Park Apartments offers 1 to 3 bedroom apartments ranging",34.1069,-117.298,ca,1472,1,0,,AggieReverseGeocoder,,4.01,692 W 4th St,San Bernardino,CA,92410,3216,13411137
7043055944,https://orangecounty.craigslist.org/apa/d/murrieta-refrigerator-washer-dryer-club/7043055944.html,orange county,https://orangecounty.craigslist.org,1525,apartment,850,2,2,0,0,1,0,0,0,,,https://images.craigslist.org/00x0x_ibEMPX9ZYx5_600x450.jpg,"We welcome you home to Waterstone at Murrieta conveniently located between I-215 and I-15 freeways for your living convenience. Perfectly combining luxury and comfort, we promise you will feel right at home the moment you enter our beautifully landscaped",33.5739,-117.186,ca,1473,1,0,,AggieReverseGeocoder,,4.01,39912 Snow Gum Ln,Indio,CA,92562,4102,948102005
7045962422,https://orangecounty.craigslist.org/apa/d/fullerton-on-site-maintenance-team-gas/7045962422.html,orange county,https://orangecounty.craigslist.org,1850,apartment,468,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00L0L_9ZeK6i8JDRj_600x450.jpg,"Portico Villas feature newly renovated 1 & 2 bedroom apartments that are conveniently located in Downtown Fullerton. We offer affordable luxury in a relaxing location - there is nothing quite like coming home to our lush tropical landscaping, after a roug",33.8608,-117.926,ca,1474,1,0,,AggieReverseGeocoder,,4.01,140 W HILL AVE,FULLERTON,CA,92832,,1433074
7045385161,https://orangecounty.craigslist.org/apa/d/grand-terrace-carport-refrigerator/7045385161.html,orange county,https://orangecounty.craigslist.org,1500,apartment,840,2,2,1,1,1,0,0,0,,,https://images.craigslist.org/00202_8IAcz4qIDz_600x450.jpg,"Treat yourself! Here at Nova Pointe Apartments, we offer gorgeous, newly renovated apartments that no one else in the neighborhood can offer you! Come see the brand new stainless steel appliances, Luxury flooring, upgraded fixtures, and more! Live the lif",34.0476,-117.316,ca,1475,1,0,,AggieReverseGeocoder,,4.01,800 E Washington St,Colton,CA,92324,8193,27518168
7043137197,https://orangecounty.craigslist.org/apa/d/anaheim-outdoor-cabanas-with-individual/7043137197.html,orange county,https://orangecounty.craigslist.org,2199,apartment,711,1,1,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00C0C_j9HW9qsz6YF_600x450.jpg,"Live a greener, more pampered lifestyle. Our apartments in Orange, CA offer top-of-the-list resident amenities in a community certified at LEED Platinum, actively reducing your impact while enjoying the finer side of life. Residents have access to a salt",33.8281,-117.929,ca,1476,1,0,,AggieReverseGeocoder,,4.01,1280 W SANTA ANA ST,ANAHEIM,CA,92802,,12684208
7034493239,https://orangecounty.craigslist.org/apa/d/placentia-1750-mo-2-bedroom-condo-unit/7034493239.html,orange county,https://orangecounty.craigslist.org,1750,condo,845,2,1,1,1,0,0,0,0,w/d hookups,carport,https://images.craigslist.org/01717_bZhCA2wLmeM_600x450.jpg,"Hi, I have this to offer you:  $1,750/mo 2-bedroom condo unit (apartment) for rent -2 bedrooms -1 bathroom -in-unit washer/dryer hookup -2 parking spaces (1 designated carport and 1 on-site open space with permit) -safe, gated community (across the street",33.8702,-117.863,ca,1477,1,1343.7553,,AggieReverseGeocoder,,4.01,101 S KRAEMER BL,PLACENTIA,CA,92870,,16706218
7046924252,https://orangecounty.craigslist.org/apa/d/tustin-luxury-vanity-ideal-2br-15ba/7046924252.html,orange county,https://orangecounty.craigslist.org,2199,apartment,1233,2,1.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00o0o_3a2oIhwjHZy_600x450.jpg,Join us for our OPEN HOUSE! Saturday 1/4 from 10AM - 4PM  MOVE-IN Immediately + SAVE BIG! This 2 bedroom town home could be yoursÃ¢Â€Â¦ Hurry!! ** Contact the leasing office for more info. Call  show contact info  to schedule a tour! **  Come Visit us!Lat,33.754,-117.792,ca,1478,1,0,,AggieReverseGeocoder,,4.01,12051 SKYWAY DR,SANTA ANA,CA,92705,,16594723
7044896463,https://orangecounty.craigslist.org/apa/d/san-juan-capistrano-2-bed-25-bath/7044896463.html,orange county,https://orangecounty.craigslist.org,2610,apartment,999,2,2.5,0,0,1,0,0,0,,,https://images.craigslist.org/00i0i_fwFB8LI4uYS_600x450.jpg,"Find the Perfect Apartment Luxurious, gracious living awaits you in the rolling hillsides of beautiful San Juan Capistrano, home to some of West Coast's finest beaches. This contemporary Mediterranean, resort-style community features a tranquil lake and c",33.5085,-117.657,ca,1479,1,0,,AggieReverseGeocoder,,4.01,27351 VIA PRIORATO,SAN JUAN CAPISTRANO,CA,92675,,16294937
7047169093,https://orangecounty.craigslist.org/apa/d/fullerton-fully-gated-natural-lighting/7047169093.html,orange county,https://orangecounty.craigslist.org,2199,apartment,972,2,2,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00L0L_9ZeK6i8JDRj_600x450.jpg,"that are conveniently located in Downtown Fullerton. We offer affordable luxury in a relaxing location - there is nothing quite like coming home to our lush tropical landscaping, after a rough day at the office.  -Disposal -AC Units in Each Bedroom -On-Si",33.8608,-117.926,ca,1480,1,0,,AggieReverseGeocoder,,4.01,140 W HILL AVE,FULLERTON,CA,92832,,1433074
7032840984,https://orangecounty.craigslist.org/apa/d/tustin-3br-2-story-town-home-large/7032840984.html,orange county,https://orangecounty.craigslist.org,2800,apartment,1518,3,2.5,1,1,1,0,0,0,w/d in unit,,https://images.craigslist.org/00x0x_YToMhgXLp6_600x450.jpg,"Come Visit us!Latitude Apartments2243 E. Santa Clara AveSanta Ana, CA 92705http://www.liveatlatitudeapts.com/Contact us today to schedule a tour! Call  show contact info   Latitude Apartment Homes for rent is located in Orange County close to Main Place M",33.754,-117.792,ca,1481,1,0,,AggieReverseGeocoder,,4.01,12051 SKYWAY DR,SANTA ANA,CA,92705,,16594723
7047108389,https://orangecounty.craigslist.org/apa/d/atwood-pet-friendly/7047108389.html,orange county,https://orangecounty.craigslist.org,1835,apartment,520,0,1,0,0,1,0,0,0,,,https://images.craigslist.org/00b0b_a4rmwhKkDsl_600x450.jpg,"Find the Perfect Apartment Home Select from spacious studio, one, and two bedroom apartments to call home. Casual elegance meets functionality with fully equipped gourmet kitchens, dual master suites, and dramatic vaulted ceilings. Enjoy resident amenitie",33.8719,-117.828,ca,1482,1,0,,AggieReverseGeocoder,,4.01,6155 ORANGEGATE DR,YORBA LINDA,CA,92886,,16736847
7041493754,https://orangecounty.craigslist.org/apa/d/fullerton-1-bed-1-bath-laundry-care/7041493754.html,orange county,https://orangecounty.craigslist.org,2250,apartment,723,1,1,0,0,1,0,0,0,,,https://images.craigslist.org/00R0R_5Rx2sQAFAgt_600x450.jpg,"Find the Perfect Apartment Home This gorgeous community of apartments features one, one plus loft, and two bedroom floor plans with gourmet kitchens and a private patio/balcony. Spend a peaceful and relaxing afternoon in the heated swimming pool and spa,",33.8979,-117.884,ca,1483,1,0,,AggieReverseGeocoder,,4.01,2610 ASSOCIATED RD,FULLERTON,CA,92835,,13237559
7049523275,https://orangecounty.craigslist.org/apa/d/buena-park-large-1-bedroom-with-extra/7049523275.html,orange county,https://orangecounty.craigslist.org,1450,apartment,1750,1,1,0,0,1,0,0,0,laundry on site,carport,https://images.craigslist.org/00q0q_fgOEgn7CSuE_600x450.jpg,"This unit is available! Contact us today to schedule a viewing  Contact Info: Socal Property Management Text or call Pari at  show contact info   Address: 8061 8th Street, Buena Park 90621  Features: 1st Floor Apartment Kitchen Includes Stove Extra Large",33.8772,-117.989,ca,1484,1,0,,AggieReverseGeocoder,,4.01,30 SYCAMORE LN,BUENA PARK,CA,90621,,1386983
7035875749,https://orangecounty.craigslist.org/apa/d/costa-mesa-patio-balcony-close-to/7035875749.html,orange county,https://orangecounty.craigslist.org,1995,apartment,700,2,1,1,1,1,1,0,0,laundry on site,off-street parking,https://images.craigslist.org/00I0I_gmQxyT9uwbK_600x450.jpg,"Welcome to Apex Apartment HomesLive like you want.Ã‚Â  Our community is all about palm trees, sunshine, a glistening pool, and a relaxed coastal vibe.Ã‚Â  At Apex, we offer newly remodeled one & two-bedroom apartment homes in a variety of floorplans, with",33.6561,-117.921,ca,1485,1,0,,AggieReverseGeocoder,,4.01,2248 MINER ST,COSTA MESA,CA,92627,,16246691
7037266864,https://orangecounty.craigslist.org/apa/d/huntington-beach-1-bed-1-bath-near/7037266864.html,orange county,https://orangecounty.craigslist.org,1700,apartment,825,1,1,0,0,1,0,0,0,,,https://images.craigslist.org/01010_cTYdnasP5xp_600x450.jpg,"Find the Perfect Apartment Home Residents of our apartment community can spend time by the sparkling sea, barbecue with friends at home, and experience everything Huntington Beach has to offer. Each spacious studio, one, and two bedroom apartment includes",33.6822,-117.993,ca,1486,1,0,,AggieReverseGeocoder,,4.01,2720 Delaware St,huntington beach,CA,92648,,1651183
7035988972,https://orangecounty.craigslist.org/apa/d/fullerton-ceiling-fan-luxury-plank/7035988972.html,orange county,https://orangecounty.craigslist.org,1850,apartment,500,1,1,1,1,1,0,0,0,laundry on site,carport,https://images.craigslist.org/01212_7de2O9bi4F2_600x450.jpg,"that are conveniently located in Downtown Fullerton. We offer affordable luxury in a relaxing location - there is nothing quite like coming home to our lush tropical landscaping, after a rough day at the office.  -Dog Park -In-Home Washer&Dryer in Select",33.8608,-117.926,ca,1487,1,0,,AggieReverseGeocoder,,4.01,140 W HILL AVE,FULLERTON,CA,92832,,1433074
7047047816,https://orangecounty.craigslist.org/apa/d/murrieta-close-to-shopping-ceiling-fan/7047047816.html,orange county,https://orangecounty.craigslist.org,1320,apartment,610,1,1,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/00Z0Z_9tcf0LA07d7_600x450.jpg,"We welcome you home to Waterstone at Murrieta conveniently located between I-215 and I-15 freeways for your living convenience. Perfectly combining luxury and comfort, we promise you will feel right at home the moment you enter our beautifully landscaped",33.5734,-117.185,ca,1488,1,0,,AggieReverseGeocoder,,4.01,24850 Hancock Ave,Indio,CA,92562,4129,948220020
7037872557,https://orangecounty.craigslist.org/apa/d/moreno-valley-your-new-home-before-the/7037872557.html,orange county,https://orangecounty.craigslist.org,1580,apartment,905,2,2,1,1,1,0,0,0,,,https://images.craigslist.org/00m0m_6glIApcQXuM_600x450.jpg,An exceptional living experience awaits you at Highland Meadows. Enjoy our well designed one- and two-bedroom apartment homes with dual patios or balconies each with master suite access with spectacular views of the surrounding foothills and mountains. Am,33.9454,-117.262,ca,1489,1,0,,AggieReverseGeocoder,,4.01,12068 Coachman Ln,Highgrove,CA,92557,6912,291331005
7047165699,https://orangecounty.craigslist.org/apa/d/murrieta-murrieta-apartment-for-rent/7047165699.html,orange county,https://orangecounty.craigslist.org,1419,apartment,650,1,1,1,1,1,0,0,0,w/d hookups,carport,https://images.craigslist.org/00x0x_f3fOQm0u9mE_600x450.jpg,"At The Arbors at California Oaks, our mission is to make home synonymous with luxury. Our freshly renovated Murrieta apartments feature contemporary finishes, eye-catching kitchens, and spacious living areas, making your apartment truly feel like home. Pl",33.5761,-117.209,ca,1490,1,0,,AggieReverseGeocoder,,4.01,40603 Colony Dr,Indio,CA,92562,5401,947650028
7033537947,https://orangecounty.craigslist.org/apa/d/huntington-beach-open-living-space-lots/7033537947.html,orange county,https://orangecounty.craigslist.org,1825,apartment,780,1,1,1,1,1,0,0,0,laundry on site,carport,https://images.craigslist.org/01717_9k2RFK8YuMf_600x450.jpg,"Come Visit us!Casa Monterrey6551 Warner Ave.Huntington Beach, CA 92647http://www.casamonterreyliving.com/Contact us today to schedule a tour! Call  show contact info   Your pet-friendly apartment home in Huntington Beach offers newly renovated one and two",33.7151,-118.014,ca,1491,1,0,,AggieReverseGeocoder,,4.01,6600 Warner Ave,huntington beach,CA,92647,,13396865
7043427604,https://orangecounty.craigslist.org/apa/d/san-bernardino-gas-range-pool-ceiling/7043427604.html,orange county,https://orangecounty.craigslist.org,1525,apartment,740,2,1,0,0,1,0,0,0,,,https://images.craigslist.org/00w0w_lq6DTcRZj2d_600x450.jpg,"Ascot Park Apartments is located at 1422 E 9th Street San Bernardino, CA and is managed by SoCal Pacific Management, a reputable property management company with verified listings on RENTCafe. Ascot Park Apartments offers 1 to 3 bedroom apartments ranging",34.1069,-117.298,ca,1492,1,0,,AggieReverseGeocoder,,4.01,692 W 4th St,San Bernardino,CA,92410,3216,13411137
7049526717,https://orangecounty.craigslist.org/apa/d/chino-gorgeous-new-home-for-rent-in/7049526717.html,orange county,https://orangecounty.craigslist.org,2900,house,2100,4,3,0,0,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00b0b_l5mSM81uOOt_600x450.jpg,"BRAND NEW 4 BEDROOM 3 BATH HOME IN CHINO MUST SEE!!! Hi All, Thanks for looking at our listing. We are looking to rent out a brand new 2019 house in Chino, CA.  7475 SHORTHORN ST CHINO CA 91708  Brand new window shades installed. No one has ever lived in",33.9655,-117.645,ca,1493,1,2252.6829,,AggieReverseGeocoder,,4.01,7550 Kimball Ave,Chino Hills,CA,91710,9229,105523103
7047140639,https://orangecounty.craigslist.org/apa/d/anaheim-1-bed-1-bath-in-orange-with/7047140639.html,orange county,https://orangecounty.craigslist.org,2355,apartment,626,1,1,1,1,1,0,0,0,w/d in unit,attached garage,https://images.craigslist.org/00v0v_hNOqoClAOb_600x450.jpg,"Live a greener, more pampered lifestyle. Our apartments in Orange, CA offer top-of-the-list resident amenities in a community certified at LEED Platinum, actively reducing your impact while enjoying the finer side of life. Residents have access to a salt",33.8281,-117.929,ca,1494,1,0,,AggieReverseGeocoder,,4.01,1280 W SANTA ANA ST,ANAHEIM,CA,92802,,12684208
7040292443,https://orangecounty.craigslist.org/apa/d/san-juan-capistrano-1-bed-1-bath/7040292443.html,orange county,https://orangecounty.craigslist.org,2020,apartment,685,1,1,0,0,1,0,0,0,,,https://images.craigslist.org/00w0w_7T3woPyhnHt_600x450.jpg,"Find the Perfect Apartment Luxurious, gracious living awaits you in the rolling hillsides of beautiful San Juan Capistrano, home to some of West Coast's finest beaches. This contemporary Mediterranean, resort-style community features a tranquil lake and c",33.5085,-117.657,ca,1495,1,0,,AggieReverseGeocoder,,4.01,27351 VIA PRIORATO,SAN JUAN CAPISTRANO,CA,92675,,16294937
7045461476,https://orangecounty.craigslist.org/apa/d/san-bernardino-on-site-maintenance/7045461476.html,orange county,https://orangecounty.craigslist.org,1705,apartment,1007,3,2,0,0,1,0,0,0,,,https://images.craigslist.org/00u0u_3tqXeY9vTf2_600x450.jpg,"Ascot Park Apartments is located at 1422 E 9th Street San Bernardino, CA and is managed by SoCal Pacific Management, a reputable property management company with verified listings on RENTCafe. Ascot Park Apartments offers 1 to 3 bedroom apartments ranging",34.1069,-117.298,ca,1496,1,0,,AggieReverseGeocoder,,4.01,692 W 4th St,San Bernardino,CA,92410,3216,13411137
7040952493,https://orangecounty.craigslist.org/apa/d/moreno-valley-dual-patio-or-balcony-on/7040952493.html,orange county,https://orangecounty.craigslist.org,1245,apartment,705,1,1,1,1,1,0,0,0,w/d hookups,carport,https://images.craigslist.org/00r0r_bgXy4YdY3b1_600x450.jpg,An exceptional living experience awaits you at Highland Meadows. Enjoy our well designed one- and two-bedroom apartment homes with dual patios or balconies each with master suite access with spectacular views of the surrounding foothills and mountains. Am,33.9454,-117.262,ca,1497,1,0,,AggieReverseGeocoder,,4.01,12068 Coachman Ln,Highgrove,CA,92557,6912,291331005
7049521780,https://orangecounty.craigslist.org/apa/d/anaheim-remodeled-large-2-bedroom-near/7049521780.html,orange county,https://orangecounty.craigslist.org,1695,apartment,900,2,1,0,0,1,0,0,0,laundry on site,detached garage,https://images.craigslist.org/00N0N_8bHDyJYjV94_600x450.jpg,"This unit is available! Contact us today to schedule a viewing.  Contact Info: Socal Property Management Call or text Maria:  show contact info   1818 W. Sumac Lane, Anaheim, CA 92804  Features: Located on the First Floor Brand New Modern Laminate Floorin",33.8186,-117.973,ca,1498,1,0,,AggieReverseGeocoder,,4.01,910 S VELARE ST,ANAHEIM,CA,92804,,16630026
7043500748,https://orangecounty.craigslist.org/apa/d/huntington-beach-wow-must-see-1br-apt/7043500748.html,orange county,https://orangecounty.craigslist.org,1775,apartment,760,1,1,1,1,1,0,0,0,laundry on site,carport,https://images.craigslist.org/01111_bLZIuZTJ9DW_600x450.jpg,"Come Visit us!Casa Monterrey6551 Warner Ave.Huntington Beach, CA 92647http://www.casamonterreyliving.com/Contact us today to schedule a tour! Call  show contact info   Your pet-friendly apartment home in Huntington Beach offers newly renovated one and two",33.7151,-118.014,ca,1499,1,0,,AggieReverseGeocoder,,4.01,6600 Warner Ave,huntington beach,CA,92647,,13396865
7049520017,https://orangecounty.craigslist.org/apa/d/irvine-walk-to-uci/7049520017.html,orange county,https://orangecounty.craigslist.org,2176,apartment,769,1,1,0,0,1,0,0,1,w/d in unit,detached garage,https://images.craigslist.org/00s0s_kVDfWP7Is8y_600x450.jpg,"Ambrose Apartments in Irvine UTC, walking distance to UCI campus.  The convenience of how close it is to everything is amazing.  Great 1 bedroom, 1 bathroom with living room, balcony, dining area.  Renovated in 2019, new kitchen appliances, new washer & d",33.6607,-117.826,ca,1500,1,1218.7644,,AggieReverseGeocoder,,4.01,4252 SANDBURG WA,IRVINE,CA,92612,,6959606
7049521240,https://orangecounty.craigslist.org/apa/d/buena-park-remodeled-large-2-bedroom-in/7049521240.html,orange county,https://orangecounty.craigslist.org,1695,apartment,900,2,1,0,0,1,0,0,0,laundry on site,carport,https://images.craigslist.org/00o0o_76PAQFJGfxt_600x450.jpg,"This unit is available! More pictures to come soon. Contact us today to schedule a viewing.  Contact Info: Socal Property Management Call or text Pari:  show contact info   8061 8th St. #1, Buena Park, CA 90621  Features: Located on the First Floor Brand",33.8772,-117.989,ca,1501,1,0,,AggieReverseGeocoder,,4.01,30 SYCAMORE LN,BUENA PARK,CA,90621,,1386983
7044710767,https://orangecounty.craigslist.org/apa/d/costa-mesa-hardwood-flooring-carpeting/7044710767.html,orange county,https://orangecounty.craigslist.org,1995,apartment,700,2,1,1,1,1,1,0,0,laundry on site,off-street parking,https://images.craigslist.org/00t0t_gI660MyCagI_600x450.jpg,"Welcome to Apex Apartment HomesLive like you want.Ã‚Â  Our community is all about palm trees, sunshine, a glistening pool, and a relaxed coastal vibe.Ã‚Â  At Apex, we offer newly remodeled one & two-bedroom apartment homes in a variety of floorplans, with",33.6561,-117.921,ca,1502,1,0,,AggieReverseGeocoder,,4.01,2248 MINER ST,COSTA MESA,CA,92627,,16246691
7049520565,https://orangecounty.craigslist.org/apa/d/anaheim-one-bedroom-with-garage-parking/7049520565.html,orange county,https://orangecounty.craigslist.org,1350,apartment,700,1,1,0,0,1,0,0,0,laundry on site,detached garage,https://images.craigslist.org/00A0A_etEwWjtNXWr_600x450.jpg,"This unit is available! Contact us today to schedule a viewing.  Contact Info: Socal Property Management Call or text Maria:  show contact info   1818 W. Sumac Lane, Anaheim, CA 92804  Features: Located on the 2nd Floor Large Walk-in Closet Remodeled Bath",33.8186,-117.973,ca,1503,1,0,,AggieReverseGeocoder,,4.01,910 S VELARE ST,ANAHEIM,CA,92804,,16630026
7049520417,https://orangecounty.craigslist.org/apa/d/anaheim-spacious-one-bedroom-located/7049520417.html,orange county,https://orangecounty.craigslist.org,1350,apartment,700,1,1,0,0,1,0,0,0,laundry in bldg,detached garage,https://images.craigslist.org/00f0f_gqXhpcSwR06_600x450.jpg,"This unit is now available! Contact us today to schedule a viewing.  Contact Info: Socal Property Management Call or text Maria:  show contact info   1822 W. Sumac Lane, Anaheim, CA 92804  Features: Located on First Floor Kitchen Includes Stove Large Walk",33.8186,-117.973,ca,1504,1,0,,AggieReverseGeocoder,,4.01,910 S VELARE ST,ANAHEIM,CA,92804,,16630026
7038488430,https://orangecounty.craigslist.org/apa/d/fullerton-1-bed-1-bath-gate-controlled/7038488430.html,orange county,https://orangecounty.craigslist.org,2190,apartment,749,1,1,0,0,1,0,0,0,,,https://images.craigslist.org/00A0A_ibTHrMo9Af8_600x450.jpg,"Find the Perfect Apartment Home This gorgeous community of apartments features one, one plus loft, and two bedroom floor plans with gourmet kitchens and a private patio/balcony. Spend a peaceful and relaxing afternoon in the heated swimming pool and spa,",33.8979,-117.884,ca,1505,1,0,,AggieReverseGeocoder,,4.01,2610 ASSOCIATED RD,FULLERTON,CA,92835,,13237559
7046061785,https://orangecounty.craigslist.org/apa/d/fullerton-2-bed-2-bath-dog-park-window/7046061785.html,orange county,https://orangecounty.craigslist.org,2199,apartment,972,2,2,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00y0y_1gjyX7MCb7i_600x450.jpg,"Portico Villas feature newly renovated 1 & 2 bedroom apartments that are conveniently located in Downtown Fullerton. We offer affordable luxury in a relaxing location - there is nothing quite like coming home to our lush tropical landscaping, after a roug",33.8608,-117.926,ca,1506,1,0,,AggieReverseGeocoder,,4.01,140 W HILL AVE,FULLERTON,CA,92832,,1433074
7047047994,https://orangecounty.craigslist.org/apa/d/murrieta-spacious-floorplans-fitness/7047047994.html,orange county,https://orangecounty.craigslist.org,1475,apartment,810,2,1,1,1,1,0,0,0,w/d in unit,carport,https://images.craigslist.org/01313_eX5aNBuvseD_600x450.jpg,"We welcome you home to Waterstone at Murrieta conveniently located between I-215 and I-15 freeways for your living convenience. Perfectly combining luxury and comfort, we promise you will feel right at home the moment you enter our beautifully landscaped",33.5734,-117.185,ca,1507,1,0,,AggieReverseGeocoder,,4.01,24850 Hancock Ave,Indio,CA,92562,4129,948220020
7042684652,https://orangecounty.craigslist.org/apa/d/moreno-valley-easy-access-to/7042684652.html,orange county,https://orangecounty.craigslist.org,1610,apartment,905,2,2,1,1,1,0,0,0,,,https://images.craigslist.org/01717_4NRmcGHvWAF_600x450.jpg,An exceptional living experience awaits you at Highland Meadows. Enjoy our well designed one- and two-bedroom apartment homes with dual patios or balconies each with master suite access with spectacular views of the surrounding foothills and mountains. Am,33.9454,-117.262,ca,1508,1,0,,AggieReverseGeocoder,,4.01,12068 Coachman Ln,Highgrove,CA,92557,6912,291331005
7038416967,https://orangecounty.craigslist.org/apa/d/huntington-beach-2-bed-2-bath-swimming/7038416967.html,orange county,https://orangecounty.craigslist.org,2185,apartment,1025,2,2,0,0,1,0,0,0,,,https://images.craigslist.org/00B0B_dL1BE53CezQ_600x450.jpg,"Find the Perfect Apartment Residents at Huntington Continental embrace the idyllic beach-town life. And only a few minutes away from the Pier, Main Street and Meadowlark Golf Club, Huntington Continental places you near all the areaÃ¢Â€Â™s greatest attrac",33.7134,-118.024,ca,1509,1,0,,AggieReverseGeocoder,,4.01,5961 BRANNEN DR,HUNTINGTON BEACH,CA,92649,,16414343
